CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-04-01 00:00,93.6064687806942,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-05-01 00:00,93.3995639164758,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-06-01 00:00,92.8198268398269,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-07-01 00:00,93.4573387442645,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-08-01 00:00,58.7691414141437,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-09-01 00:00,55.8828839869269,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-10-01 00:00,87.6512096774194,50,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-11-01 00:00,88.5084513614406,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2015-12-01 00:00,82.3400034500608,4,,900
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],6.823390,-73.472060,1093,Agrometeorológica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,San Vicente De Chucurí,25/10/2004 00:00,,HUM RELATIVA,HRA10_MEDIA_M,Humedad relativa del aire a 10 cm media mensual,Mensual,2016-01-01 00:00,83.7403470185729,4,,900
