COD DEPART,DEPARTAMENTO,COD MUN,MUNICIPIO,GRUP CULTIVO,CULTIVO,AÑO,AREA SEMBRADA (HA),AREA COSECHADA (HA),PRODUCCION (T),EST FISC PRODUCCION,NOM CIENTIFICO,CICLO CULTIVO,PRECIPITACIONES (MM),HUMEDAD (%),TEMPERATURA MAXIMA (C),TEMPERATURA MINIMA (C),BRILLO SOLAR (Horas sol diarias),LONGITUD,LATITUD
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,2018,176,176.0,88,GRANO SECO,THEOBROMA CACAO,PERMANENTE,432.72718741729875,99.91682723111569,32.76206319926789,19.419953472337607,4.136164383561644,-73.28776422,6.638415125
68,SANTANDER,68524,PALMAS DEL SOCORRO,OTROS PERMANENTES,CACAO,2018,165,150.0,120,GRANO SECO,THEOBROMA CACAO,PERMANENTE,250.95897101361686,82.52449351880242,31.32225708765323,18.233438584161917,4.136164383561644,-73.28776217,6.406139399
68,SANTANDER,68533,PARAMO,OTROS PERMANENTES,CACAO,2018,163,85.0,94,GRANO SECO,THEOBROMA CACAO,PERMANENTE,517.6877436069316,7.440103746202119,32.36865339068738,19.19103910638835,4.136164383561644,-73.17039059,6.416595069
68,SANTANDER,68655,SABANA DE TORRES,OTROS PERMANENTES,CACAO,2018,154,126.0,63,GRANO SECO,THEOBROMA CACAO,PERMANENTE,577.0234813710804,41.985712447293025,32.20969212962738,19.859602347923822,4.136164383561644,-73.49905188,7.391911794
68,SANTANDER,68498,OCAMONTE,OTROS PERMANENTES,CACAO,2018,95,80.0,40,GRANO SECO,THEOBROMA CACAO,PERMANENTE,105.2547768630387,20.584216796053816,33.06908397278157,19.51144301623648,4.136164383561644,-73.12255588,6.339995085
68,SANTANDER,68573,PUERTO PARRA,OTROS PERMANENTES,CACAO,2018,80,80.0,32,GRANO SECO,THEOBROMA CACAO,PERMANENTE,434.9293370349394,46.988526639533646,35.48689731173272,18.81784821060497,4.136164383561644,-74.05609084,6.65080789
68,SANTANDER,68344,HATO,OTROS PERMANENTES,CACAO,2018,75,64.0,51,GRANO SECO,THEOBROMA CACAO,PERMANENTE,147.89409763742657,61.26674302941894,30.810427270000027,18.04410521043807,4.136164383561644,-73.30827044,6.543874338
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,2018,67,63.0,38,GRANO SECO,THEOBROMA CACAO,PERMANENTE,540.9584006785117,41.646817334783115,32.679672785708604,18.834380762286305,4.136164383561644,-73.47442506,6.290558603
68,SANTANDER,68229,CURITI,OTROS PERMANENTES,CACAO,2018,49,10.0,5,GRANO SECO,THEOBROMA CACAO,PERMANENTE,669.4520676793773,55.68929037217977,30.422389697445382,18.39708540261038,4.136164383561644,-73.06938963,6.605108219
68,SANTANDER,68444,MATANZA,OTROS PERMANENTES,CACAO,2018,41,35.0,21,GRANO SECO,THEOBROMA CACAO,PERMANENTE,107.27885646804322,130.31486662931056,34.199352086269045,18.337725323747428,4.136164383561644,-73.01556527,7.323180406
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,2018,37,35.0,28,GRANO SECO,THEOBROMA CACAO,PERMANENTE,374.1855195189509,57.66838176426121,31.723990937674664,18.740727635542648,4.136164383561644,-73.09903071,7.072364503
68,SANTANDER,68895,ZAPATOCA,OTROS PERMANENTES,CACAO,2018,36,28.0,14,GRANO SECO,THEOBROMA CACAO,PERMANENTE,273.19221062586564,28.39386546622865,34.36894769348299,19.540868433983206,4.136164383561644,-73.26791036,6.814339052
68,SANTANDER,68500,OIBA,OTROS PERMANENTES,CACAO,2018,21,20.0,20,GRANO SECO,THEOBROMA CACAO,PERMANENTE,266.3770128838761,69.3479183649988,33.79812976597526,17.164136033400798,4.136164383561644,-73.29978497,6.265172114
68,SANTANDER,68522,PALMAR,OTROS PERMANENTES,CACAO,2018,18,17.0,10,GRANO SECO,THEOBROMA CACAO,PERMANENTE,620.2542849821278,79.03170890997487,33.35178380785295,17.735206657643545,4.136164383561644,-73.2910907,6.537782918
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CACAO,2018,17,13.0,6,GRANO SECO,THEOBROMA CACAO,PERMANENTE,261.8278287553396,75.25904745788783,34.803483199819425,19.46070459118047,4.136164383561644,-73.14373891,6.447788976
68,SANTANDER,68160,CEPITA,OTROS PERMANENTES,CACAO,2018,14,2.0,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE,157.42385543237793,52.80022009099987,35.52539366054993,17.843145681236848,4.136164383561644,-72.97353706,6.753512368
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CACAO,2018,10,993.3529411764706,0,GRANO SECO,THEOBROMA CACAO,PERMANENTE,166.83764879379322,60.1494077476921,34.91514060194565,17.662955233637692,4.136164383561644,-72.90733499,6.990509244
